id,title,tags
5375,Fred Claus,Fred Claus Action Comedy Drama VinceVaughn PaulGiamatti JohnMichaelHiggins MirandaRichardson RachelWeisz DavidDobkin everybodi rel help caus problem holiday even santa fred clau santa clau estrang brother mani year fred must reconcil differ brother believ overshadow effici expert assess work north pole threaten shut santa fred must help brother save christma
2310,Beowulf,Beowulf Adventure Action Animation RayWinstone AngelinaJolie AnthonyHopkins RobinWright JohnMalkovich RobertZemeckis evil breed pain centuri scandinavian warrior beowulf embark mission slay manlik ogr grendel descend cain
2284,Mr. Magorium's Wonder Emporium,Mr. Magorium's Wonder Emporium Comedy DustinHoffman NataliePortman JasonBateman ZachMills JonathanPotts ZachHelm believ molli mahoney awkward insecur manag magorium wonder emporium strangest fantast wonder store world magorium bequeath store dark omin chang begin take remark emporium
4723,Southland Tales,Southland Tales Comedy ScienceFiction Thriller DwayneJohnson SeannWilliamScott SarahMichelleGellar MandyMoore WillSasso RichardKelly nice apocalyps futurist landscap angel juli stand brink social econom environment disast boxer santaro action star stricken amnesia life intertwin krysta adult film star develop realiti televis project ronald tavern hermosa beach polic offic hold vast conspiraci
5876,The Mist,The Mist ScienceFiction Horror Thriller ThomasJane MarciaGayHarden LaurieHolden AndreBraugher TobyJones FrankDarabont belief divid mysteri surround fear chang everyth violent storm dens cloud mist envelop small main town trap artist david drayton five year local groceri store peopl soon discov mist conceal deadli horror threaten live wors saniti
4523,Enchanted,Enchanted Comedy Family Fantasy Romance AmyAdams PatrickDempsey JamesMarsden TimothySpall RachelCovey KevinLima fairytal princess meet real princ charm beauti princess gisel banish evil queen magic music anim land find gritti realiti street modern manhattan shock strang environ oper happili ever basi gisel adrift chaotic world badli need enchant gisel begin fall love charmingli flaw divorc lawyer come even though alreadi promis perfect fairi tale princ back home wonder storybook view romanc surviv real world
1620,Hitman,Hitman Action Crime Drama Thriller TimothyOlyphant DougrayScott OlgaKurylenko RobertKnepper UlrichThomsen XavierGens assassin best sell videogam hitman roar life barrel blaze hardcor action thriller star timothi olyph genet engin assassin deadli known agent elimin strateg target secret organ doubl cross hunter becom prey find life death game intern intrigu
13474,P2,P2 Horror Thriller WesBentley RachelNichols SimonReynolds PhilipAkin MirandaEdwards FranckKhalfoun unknown angela corpor climber get stuck work late christma find target unhing secur guard help sight woman must overcom physic psycholog challeng surviv
13483,Awake,Awake Thriller Crime Mystery HaydenChristensen JessicaAlba TerrenceHoward LenaOlin CharlieHewson JobyHarold everi year peopl wake surgeri undergo heart surgeri experi phenomenon call anesthet awar leav awak paralyz throughout oper variou obstacl present wife must make life alter decis wrestl person drama
2268,The Golden Compass,The Golden Compass Adventure Fantasy DakotaBlueRichards NicoleKidman DanielCraig SamElliott EvaGreen ChrisWeitz world beyond compass show overhear shock secret precoci orphan lyra belacqua trade carefre exist roam hall jordan colleg otherworldli adventur north unawar part destini
6479,I Am Legend,I Am Legend Drama Horror Action Thriller ScienceFiction WillSmith AliceBraga CharlieTahan SalliRichardson-Whitfield WillowSmith FrancisLawrence last earth alon robert nevil scientist unabl stop spread terribl viru incur made immun nevil last human survivor left york citi perhap world three year nevil faith sent daili radio messag desper find survivor might alon
6477,Alvin and the Chipmunks,Alvin and the Chipmunks Comedy Music Family Fantasy Animation JasonLee DavidCross CameronRichardson JaneLynch JustinLong TimHill squeak struggl songwrit name dave sevil find success come across trio sing chipmunk mischiev leader alvin braini simon chubbi impression theodor
7249,Futurama: Bender's Big Score,Futurama: Bender's Big Score Animation Comedy ScienceFiction JohnDiMaggio AlGore BillyWest KateySagal PhilLaMarr DwayneCarey-Hill thought safe watch someth els planet express crew return cancel rob blind hideou sprung scam artist thing wors scammer hack bender start travel time take earth entir crew abl save bender larcen tendenc gener incompet doom
3902,I'm Not There.,I'm Not There. Drama Music CateBlanchett HeathLedger JulianneMoore BenWhishaw CharlotteGainsbourg ToddHaynes whoever actor portray persona music legend dylan scene depict variou stage life chronicl rise unknown folksing intern icon reveal dylan constantli reinvent
13186,Wrong Turn 2: Dead End,Wrong Turn 2: Dead End Horror Thriller EricaLeerhsen HenryRollins TexasBattle DaniellaAlonso SteveBraun JoeLynch evil await retir militari command colonel dale murphi host simul post apocalypt realiti show particip challeng surviv remot west virginia wasteland show turn nightmarish showdown realiz hunt inbr famili cannib determin make dinner
6537,The Orphanage,The Orphanage Horror Drama Thriller BelénRueda FernandoCayo RogerPríncep MabelRivera MontserratCarulla JuanAntonioBayona tale love stori horror woman bring famili back childhood home use orphanag intent reopen long start commun invis friend
7326,Juno,Juno Comedy Drama Romance EllenPage MichaelCera JenniferGarner JasonBateman AllisonJanney JasonReitman comedi grow bump along young girl name juno get pregnant tri stand soon learn lesson grown
1989,My Blueberry Nights,My Blueberry Nights Drama Romance NorahJones JudeLaw NataliePortman DavidStrathairn RachelWeisz WongKar-wai goodby someon imagin live without elizabeth particularli nasti breakup readi leav friend memori behind chase dream across countri order support journey elizabeth pick seri waitress job along elizabeth cross path seri lost soul whose yearn even greater emot turmoil ultim help gain greater understand problem
7350,The Bucket List,The Bucket List Drama Comedy JackNicholson MorganFreeman SeanHayes BeverlyTodd AlfonsoFreeman RobReiner find corpor billionair edward cole work class mechan carter chamber world apart crossroad live share hospit room discov thing common desir spend time left everyth ever want unreal need come term togeth embark road trip lifetim becom friend along learn live life fullest insight humor
7979,The Kite Runner,The Kite Runner Drama KhalidAbdalla AtossaLeoni ShaunToub ZekeriaEbrahimi AhmadKhanMahmoodzada MarcForster good spend year california amir return homeland afghanistan help friend hassan whose troubl
13198,Wristcutters: A Love Story,Wristcutters: A Love Story Comedy Drama Fantasy Romance PatrickFugit ShannynSossamon SheaWhigham LeslieBibb WillArnett GoranDukic life trip afterlif hell ride distraught break girlfriend decid unfortun discov real end afterlif strikingli similar wors discov girlfriend also of set road trip russian rocker friend find journey take absurd purgatori discov dead mean stop livin
13885,Sweeney Todd: The Demon Barber of Fleet Street,Sweeney Todd: The Demon Barber of Fleet Street Drama Horror Music JohnnyDepp HelenaBonhamCarter AlanRickman TimothySpall SachaBaronCohen TimBurton never forget never forgiv infam stori benjamin barker sweeney todd set barber shop london basi sinist partnership fellow tenant lovett base broadway music
6637,National Treasure: Book of Secrets,National Treasure: Book of Secrets Action Adventure Mystery Thriller NicolasCage JonVoight HarveyKeitel EdHarris DianeKruger JonTurteltaub greatest adventur histori ever reveal benjamin franklin gate abigail chase team riley pool arm stack long lost page john wilk booth diari must follow clue left prove ancestor innoc assassin abraham lincoln
7345,There Will Be Blood,There Will Be Blood Drama DanielDay-Lewis PaulDano DillonFreasier CiaránHinds KevinJ.O'Connor PaulThomasAnderson greed vengeanc ruthless prospector daniel plainview learn rich land california bought cheapli move oper begin manipul exploit local landown sell properti use young adopt project imag care famili plainview gain cooper almost local lofti promis build school cultiv land make commun flourish time plainview gradual accumul wealth power caus true self surfac begin slowli alien everyon life
6538,Charlie Wilson's War,Charlie Wilson's War Comedy Drama History TomHanks PhilipSeymourHoffman JuliaRoberts AmyAdams OmPuri MikeNichols base true stori think could make true stori texa congressman charli wilson covert deal afghanistan effort assist rebel soviet unforeseen long reach effect
440,Aliens vs Predator: Requiem,Aliens vs Predator: Requiem Fantasy Action ScienceFiction Thriller Horror StevenPasquale ReikoAylesworth JohnOrtiz ArielGade SamTrammell ColinStrause GregStrause last place earth want middl sequel alien predat icon creatur scariest film franchis movi histori wage brutal battl ever backyard small town gunnison colorado becom zone deadliest extra terrestri life form alien predat predat scout ship crash land hill outsid town alien facehugg hybrid alien predat releas begin terror town
6575,Walk Hard: The Dewey Cox Story,Walk Hard: The Dewey Cox Story Comedy Music JohnC.Reilly JennaFischer TimMeadows KristenWiig RaymondJ.Barry JakeKasdan life made tough love made strong music made hard singer dewey overcom advers becom music legend
14047,The Great Debaters,The Great Debaters Drama DenzelWashington NateParker ForestWhitaker DenzelWhitaker KimberlyElise DenzelWashington nation need inspir give hope true stori brilliant polit radic debat team coach use power word transform group underdog african american colleg student histor powerhous took harvard elit
54318,The Water Horse,The Water Horse Fantasy Adventure Family AlexanderNathanEtel EmilyWatson BenChaplin DavidMorrissey PriyankaXi JayRussell keep secret lone discov mysteri hatch creatur scottish legend
6023,P.S. I Love You,P.S. I Love You Drama Romance HilarySwank GerardButler LisaKudrow HarryConnickJr. GinaGershon RichardLaGravenese life end begin young widow discov late husband left messag intend help eas pain start life
6557,27 Dresses,27 Dresses Comedy Romance KatherineHeigl JamesMarsden MalinÅkerman JudyGreer EdwardBurns AnneFletcher find perfect altruist jane find face worst nightmar younger sister announc engag jane secretli ador
4787,Cassandra's Dream,Cassandra's Dream Crime Drama Thriller ColinFarrell EwanMcGregor HayleyAtwell SallyHawkins TomWilkinson WoodyAllen famili famili tale brother seriou financi woe third parti propos turn crime thing becom enemi
7508,Taare Zameen Par,Taare Zameen Par Drama DarsheelSafary AamirKhan TiscaChopra VipinSharma TanayChheda AamirKhan everi child special ishaan awasthi eight year whose world fill wonder els seem appreci colour fish dog kite seem import adult much interest thing like homework mark neat ishaan seem anyth right class sent board school life chang forev
8329,[REC],[REC] Horror Mystery ManuelaVelasco FerranTerraza MarthaCarbonell DavidVert CarlosLasarte JaumeBalagueró PacoPlaza wit camera televis report cameraman follow emerg worker dark apart build quickli lock insid someth terrifi
2312,In the Name of the King: A Dungeon Siege Tale,In the Name of the King: A Dungeon Siege Tale Adventure Fantasy Action Drama JasonStatham JohnRhys-Davies RayLiotta LeeleeSobieski BurtReynolds UweBoll rise fight name farmer set rescu kidnap wife aveng death act commit krug race anim warrior control evil gallian
7191,Cloverfield,Cloverfield Action Thriller ScienceFiction LizzyCaplan JessicaLucas OdetteAnnable MichaelStahl-David MikeVogel MattReeves thing found five young yorker throw friend go away parti night monster size skyscrap descend upon citi told point view video camera film document attempt surviv surreal horrifi event live
